Trade_Time,Price_USD,Volume_BTC,Symbol
2025-09-30 01:36:07.217,114400.3,0.001,BTCUSDT
2025-09-30 01:36:07.217,114400.3,0.006,BTCUSDT
2025-09-30 01:36:07.217,114400.3,0.002,BTCUSDT
2025-09-30 01:36:07.217,114400.3,0.006,BTCUSDT
2025-09-30 01:36:07.217,114400.3,0.001,BTCUSDT
2025-09-30 01:36:07.217,114400.3,0.002,BTCUSDT
2025-09-30 01:36:07.217,114400.2,0.002,BTCUSDT
2025-09-30 01:36:07.217,114400.2,0.001,BTCUSDT
2025-09-30 01:36:07.217,114400.2,0.001,BTCUSDT
2025-09-30 01:36:07.222,114400.1,0.02,BTCUSDT
2025-09-30 01:36:07.222,114400.1,0.008,BTCUSDT
2025-09-30 01:36:07.222,114400.1,0.001,BTCUSDT
2025-09-30 01:36:07.223,114400.1,0.001,BTCUSDT
2025-09-30 01:36:07.223,114400.1,0.002,BTCUSDT
2025-09-30 01:36:07.223,114400.1,0.004,BTCUSDT
2025-09-30 01:36:07.340,114400.1,0.043,BTCUSDT
2025-09-30 01:36:07.964,114400.0,0.001,BTCUSDT
2025-09-30 01:36:07.964,114400.0,0.026,BTCUSDT
2025-09-30 01:36:07.965,114400.0,0.002,BTCUSDT
2025-09-30 01:36:07.965,114400.0,0.001,BTCUSDT
2025-09-30 01:36:07.965,114400.0,0.003,BTCUSDT
2025-09-30 01:36:07.965,114400.0,0.006,BTCUSDT
2025-09-30 01:36:07.965,114400.0,0.008,BTCUSDT
2025-09-30 01:36:07.965,114400.0,0.001,BTCUSDT
2025-09-30 01:36:07.965,114400.0,0.004,BTCUSDT
2025-09-30 01:36:07.965,114400.0,0.001,BTCUSDT
2025-09-30 01:36:07.965,114400.0,0.001,BTCUSDT
2025-09-30 01:36:07.965,114400.0,0.003,BTCUSDT
2025-09-30 01:36:07.965,114400.0,0.06,BTCUSDT
2025-09-30 01:36:08.299,114400.1,0.043,BTCUSDT
2025-09-30 01:36:08.338,114400.1,0.002,BTCUSDT
2025-09-30 01:36:08.494,114400.0,0.003,BTCUSDT
2025-09-30 01:36:08.936,114400.0,0.034,BTCUSDT
2025-09-30 01:36:09.230,114400.1,0.01,BTCUSDT
2025-09-30 01:36:09.384,114400.0,0.016,BTCUSDT
2025-09-30 01:36:09.384,114400.0,0.003,BTCUSDT
2025-09-30 01:36:09.384,114400.0,0.001,BTCUSDT
2025-09-30 01:36:09.384,114400.0,0.005,BTCUSDT
2025-09-30 01:36:09.384,114400.0,0.013,BTCUSDT
2025-09-30 01:36:09.384,114400.0,0.013,BTCUSDT
2025-09-30 01:36:09.384,114400.0,0.004,BTCUSDT
2025-09-30 01:36:09.384,114400.0,0.001,BTCUSDT
2025-09-30 01:36:09.384,114400.0,0.001,BTCUSDT
2025-09-30 01:36:09.384,114400.0,0.001,BTCUSDT
2025-09-30 01:36:09.384,114400.0,0.001,BTCUSDT
2025-09-30 01:36:09.384,114400.0,0.001,BTCUSDT
2025-09-30 01:36:09.384,114400.0,0.008,BTCUSDT
2025-09-30 01:36:09.384,114400.0,0.008,BTCUSDT
2025-09-30 01:36:09.384,114400.0,0.003,BTCUSDT
2025-09-30 01:36:09.384,114400.0,0.001,BTCUSDT
2025-09-30 01:36:09.384,114400.0,0.002,BTCUSDT
2025-09-30 01:36:09.384,114400.0,0.001,BTCUSDT
2025-09-30 01:36:09.384,114400.0,0.001,BTCUSDT
2025-09-30 01:36:09.384,114400.0,0.001,BTCUSDT
2025-09-30 01:36:09.384,114400.0,0.006,BTCUSDT
2025-09-30 01:36:09.384,114400.0,0.001,BTCUSDT
2025-09-30 01:36:09.384,114400.0,0.001,BTCUSDT
2025-09-30 01:36:09.384,114400.0,0.017,BTCUSDT
2025-09-30 01:36:09.384,114400.0,0.017,BTCUSDT
2025-09-30 01:36:09.384,114400.0,0.003,BTCUSDT
2025-09-30 01:36:09.384,114400.0,0.001,BTCUSDT
2025-09-30 01:36:09.384,114400.0,0.001,BTCUSDT
2025-09-30 01:36:09.384,114400.0,0.002,BTCUSDT
2025-09-30 01:36:09.384,114400.0,0.002,BTCUSDT
2025-09-30 01:36:09.384,114400.0,0.005,BTCUSDT
2025-09-30 01:36:09.384,114400.0,0.004,BTCUSDT
2025-09-30 01:36:09.384,114400.0,0.006,BTCUSDT
2025-09-30 01:36:09.384,114400.0,0.011,BTCUSDT
2025-09-30 01:36:09.384,114400.0,0.001,BTCUSDT
2025-09-30 01:36:09.384,114400.0,0.001,BTCUSDT
2025-09-30 01:36:09.384,114400.0,0.001,BTCUSDT
2025-09-30 01:36:09.384,114400.0,0.001,BTCUSDT
2025-09-30 01:36:09.384,114400.0,0.001,BTCUSDT
2025-09-30 01:36:09.384,114400.0,0.001,BTCUSDT
2025-09-30 01:36:09.384,114400.0,0.024,BTCUSDT
2025-09-30 01:36:09.384,114400.0,0.002,BTCUSDT
2025-09-30 01:36:09.384,114400.0,0.017,BTCUSDT
2025-09-30 01:36:09.435,114400.0,0.024,BTCUSDT
2025-09-30 01:36:09.444,114400.0,0.034,BTCUSDT
2025-09-30 01:36:09.529,114400.0,0.025,BTCUSDT
2025-09-30 01:36:09.529,114400.0,0.009,BTCUSDT
2025-09-30 01:36:09.538,114400.0,0.034,BTCUSDT
2025-09-30 01:36:09.588,114400.0,0.027,BTCUSDT
2025-09-30 01:36:09.588,114400.0,0.001,BTCUSDT
2025-09-30 01:36:09.588,114400.0,0.005,BTCUSDT
2025-09-30 01:36:09.588,114400.0,0.02,BTCUSDT
2025-09-30 01:36:09.588,114400.0,0.001,BTCUSDT
2025-09-30 01:36:09.588,114400.0,0.041,BTCUSDT
2025-09-30 01:36:09.611,114400.0,0.034,BTCUSDT
2025-09-30 01:36:09.639,114400.0,0.023,BTCUSDT
2025-09-30 01:36:09.639,114400.0,0.011,BTCUSDT
2025-09-30 01:36:09.705,114400.0,0.015,BTCUSDT
2025-09-30 01:36:09.705,114400.0,0.019,BTCUSDT
2025-09-30 01:36:09.789,114400.0,0.034,BTCUSDT
2025-09-30 01:36:09.811,114400.1,0.042,BTCUSDT
2025-09-30 01:36:09.868,114400.0,0.027,BTCUSDT
2025-09-30 01:36:09.868,114400.0,0.001,BTCUSDT
2025-09-30 01:36:09.868,114400.0,0.006,BTCUSDT
2025-09-30 01:36:10.555,114400.0,0.014,BTCUSDT
2025-09-30 01:36:10.555,114400.0,0.001,BTCUSDT
2025-09-30 01:36:10.555,114400.0,0.019,BTCUSDT
2025-09-30 01:36:10.835,114400.0,0.011,BTCUSDT
2025-09-30 01:36:11.184,114400.1,0.636,BTCUSDT
2025-09-30 01:36:11.184,114400.1,0.152,BTCUSDT
2025-09-30 01:36:11.184,114400.1,0.348,BTCUSDT
2025-09-30 01:36:11.184,114400.1,0.152,BTCUSDT
2025-09-30 01:36:11.184,114400.1,1.644,BTCUSDT
2025-09-30 01:36:11.184,114400.1,0.603,BTCUSDT
2025-09-30 01:36:11.184,114400.1,0.295,BTCUSDT
2025-09-30 01:36:11.184,114400.1,0.001,BTCUSDT
2025-09-30 01:36:11.184,114400.1,0.463,BTCUSDT
2025-09-30 01:36:11.185,114400.1,0.216,BTCUSDT
2025-09-30 01:36:11.185,114400.1,0.195,BTCUSDT
2025-09-30 01:36:11.185,114400.1,0.001,BTCUSDT
2025-09-30 01:36:11.185,114400.1,0.05,BTCUSDT
2025-09-30 01:36:11.185,114400.1,0.001,BTCUSDT
2025-09-30 01:36:11.185,114400.1,0.001,BTCUSDT
2025-09-30 01:36:11.185,114400.1,0.029,BTCUSDT
2025-09-30 01:36:11.185,114400.1,0.904,BTCUSDT
2025-09-30 01:36:11.185,114400.1,0.001,BTCUSDT
2025-09-30 01:36:11.185,114400.1,0.001,BTCUSDT
2025-09-30 01:36:11.185,114400.1,0.001,BTCUSDT
2025-09-30 01:36:11.185,114400.1,0.005,BTCUSDT
2025-09-30 01:36:11.185,114400.1,0.062,BTCUSDT
2025-09-30 01:36:11.185,114400.1,0.001,BTCUSDT
2025-09-30 01:36:11.185,114400.1,0.001,BTCUSDT
2025-09-30 01:36:11.185,114400.1,0.002,BTCUSDT
2025-09-30 01:36:11.185,114400.1,0.01,BTCUSDT
2025-09-30 01:36:11.185,114400.1,0.014,BTCUSDT
2025-09-30 01:36:11.185,114400.1,0.01,BTCUSDT
2025-09-30 01:36:11.185,114400.1,0.009,BTCUSDT
2025-09-30 01:36:11.185,114400.1,0.003,BTCUSDT
2025-09-30 01:36:11.185,114400.1,0.005,BTCUSDT
2025-09-30 01:36:11.185,114400.1,0.008,BTCUSDT
2025-09-30 01:36:11.185,114400.1,0.008,BTCUSDT
2025-09-30 01:36:11.185,114400.1,0.008,BTCUSDT
2025-09-30 01:36:11.185,114400.1,0.009,BTCUSDT
2025-09-30 01:36:11.185,114400.1,0.005,BTCUSDT
2025-09-30 01:36:11.185,114400.1,0.044,BTCUSDT
2025-09-30 01:36:11.185,114400.1,0.012,BTCUSDT
2025-09-30 01:36:11.185,114400.1,0.191,BTCUSDT
2025-09-30 01:36:11.185,114400.1,0.012,BTCUSDT
2025-09-30 01:36:11.185,114400.1,0.313,BTCUSDT
2025-09-30 01:36:11.185,114400.1,0.003,BTCUSDT
2025-09-30 01:36:11.185,114400.1,0.002,BTCUSDT
2025-09-30 01:36:11.185,114400.1,0.001,BTCUSDT
2025-09-30 01:36:11.185,114400.1,0.047,BTCUSDT
2025-09-30 01:36:11.185,114400.1,0.004,BTCUSDT
2025-09-30 01:36:11.185,114400.1,0.087,BTCUSDT
2025-09-30 01:36:11.185,114400.1,0.087,BTCUSDT
2025-09-30 01:36:11.185,114400.1,0.087,BTCUSDT
2025-09-30 01:36:11.185,114400.1,0.014,BTCUSDT
2025-09-30 01:36:11.185,114400.1,0.252,BTCUSDT
2025-09-30 01:36:11.185,114400.1,0.003,BTCUSDT
2025-09-30 01:36:11.185,114400.1,0.003,BTCUSDT
2025-09-30 01:36:11.185,114400.1,0.001,BTCUSDT
2025-09-30 01:36:11.185,114400.1,0.002,BTCUSDT
2025-09-30 01:36:11.185,114400.1,0.094,BTCUSDT
2025-09-30 01:36:11.185,114400.1,0.047,BTCUSDT
2025-09-30 01:36:11.185,114400.1,0.022,BTCUSDT
2025-09-30 01:36:11.186,114400.1,0.061,BTCUSDT
2025-09-30 01:36:11.186,114400.1,0.006,BTCUSDT
2025-09-30 01:36:11.186,114400.1,0.178,BTCUSDT
2025-09-30 01:36:11.186,114400.1,0.002,BTCUSDT
2025-09-30 01:36:11.186,114400.1,0.065,BTCUSDT
2025-09-30 01:36:11.186,114400.1,0.002,BTCUSDT
2025-09-30 01:36:11.186,114400.1,0.009,BTCUSDT
2025-09-30 01:36:11.186,114400.1,0.001,BTCUSDT
2025-09-30 01:36:11.186,114400.2,0.001,BTCUSDT
2025-09-30 01:36:11.186,114400.2,0.001,BTCUSDT
2025-09-30 01:36:11.186,114400.2,0.005,BTCUSDT
2025-09-30 01:36:11.186,114400.2,0.001,BTCUSDT
2025-09-30 01:36:11.186,114400.2,0.104,BTCUSDT
2025-09-30 01:36:11.186,114400.2,0.001,BTCUSDT
2025-09-30 01:36:11.186,114400.2,0.002,BTCUSDT
2025-09-30 01:36:11.186,114400.2,0.001,BTCUSDT
2025-09-30 01:36:11.186,114400.2,0.001,BTCUSDT
2025-09-30 01:36:11.186,114400.2,0.002,BTCUSDT
2025-09-30 01:36:11.186,114400.2,0.002,BTCUSDT
2025-09-30 01:36:11.186,114400.2,0.002,BTCUSDT
2025-09-30 01:36:11.186,114400.3,0.001,BTCUSDT
2025-09-30 01:36:11.186,114400.3,0.002,BTCUSDT
2025-09-30 01:36:11.186,114400.4,0.001,BTCUSDT
2025-09-30 01:36:11.186,114400.4,0.001,BTCUSDT
2025-09-30 01:36:11.186,114400.4,0.001,BTCUSDT
2025-09-30 01:36:11.186,114400.4,0.001,BTCUSDT
2025-09-30 01:36:11.186,114400.4,0.001,BTCUSDT
2025-09-30 01:36:11.186,114400.4,0.001,BTCUSDT
2025-09-30 01:36:11.186,114400.4,0.001,BTCUSDT
2025-09-30 01:36:11.186,114400.4,0.002,BTCUSDT
2025-09-30 01:36:11.186,114400.5,0.001,BTCUSDT
2025-09-30 01:36:11.186,114400.5,0.014,BTCUSDT
2025-09-30 01:36:11.186,114400.5,0.018,BTCUSDT
2025-09-30 01:36:11.186,114400.5,0.002,BTCUSDT
2025-09-30 01:36:11.186,114400.6,0.001,BTCUSDT
2025-09-30 01:36:11.186,114400.6,0.001,BTCUSDT
2025-09-30 01:36:11.186,114400.6,0.001,BTCUSDT
2025-09-30 01:36:11.186,114400.6,0.001,BTCUSDT
2025-09-30 01:36:11.186,114400.6,0.001,BTCUSDT
2025-09-30 01:36:11.186,114400.6,0.001,BTCUSDT
2025-09-30 01:36:11.186,114400.6,0.001,BTCUSDT
2025-09-30 01:36:11.186,114400.6,0.001,BTCUSDT
2025-09-30 01:36:11.186,114400.6,0.001,BTCUSDT
2025-09-30 01:36:11.186,114400.6,0.002,BTCUSDT
2025-09-30 01:36:11.186,114400.6,0.001,BTCUSDT
2025-09-30 01:36:11.186,114400.6,0.001,BTCUSDT
2025-09-30 01:36:11.186,114400.6,0.001,BTCUSDT
2025-09-30 01:36:11.186,114400.6,0.018,BTCUSDT
2025-09-30 01:36:11.186,114400.6,0.001,BTCUSDT
2025-09-30 01:36:11.186,114400.6,0.024,BTCUSDT
2025-09-30 01:36:11.186,114400.6,0.023,BTCUSDT
2025-09-30 01:36:11.186,114400.6,0.024,BTCUSDT
2025-09-30 01:36:11.186,114400.6,0.024,BTCUSDT
2025-09-30 01:36:11.186,114400.6,0.001,BTCUSDT
2025-09-30 01:36:11.186,114400.6,0.005,BTCUSDT
2025-09-30 01:36:11.186,114400.6,0.001,BTCUSDT
2025-09-30 01:36:11.186,114400.6,0.001,BTCUSDT
2025-09-30 01:36:11.188,114400.7,0.001,BTCUSDT
2025-09-30 01:36:11.188,114401.1,0.012,BTCUSDT
2025-09-30 01:36:11.191,114401.1,0.051,BTCUSDT
2025-09-30 01:36:11.194,114401.1,0.024,BTCUSDT
2025-09-30 01:36:11.194,114401.1,0.042,BTCUSDT
2025-09-30 01:36:11.196,114401.1,0.022,BTCUSDT
2025-09-30 01:36:11.196,114401.1,0.023,BTCUSDT
2025-09-30 01:36:11.196,114401.2,0.002,BTCUSDT
2025-09-30 01:36:11.196,114401.2,0.001,BTCUSDT
2025-09-30 01:36:11.196,114401.2,0.016,BTCUSDT
2025-09-30 01:36:11.196,114401.2,0.028,BTCUSDT
2025-09-30 01:36:11.196,114401.2,0.024,BTCUSDT
2025-09-30 01:36:11.196,114401.2,0.027,BTCUSDT
2025-09-30 01:36:11.197,114401.6,0.002,BTCUSDT
2025-09-30 01:36:11.197,114401.6,0.002,BTCUSDT
2025-09-30 01:36:11.197,114401.8,0.002,BTCUSDT
2025-09-30 01:36:11.197,114402.4,0.002,BTCUSDT
2025-09-30 01:36:11.197,114402.7,0.002,BTCUSDT
2025-09-30 01:36:11.197,114402.9,0.001,BTCUSDT
2025-09-30 01:36:11.197,114403.0,0.002,BTCUSDT
2025-09-30 01:36:11.209,114403.4,0.002,BTCUSDT
2025-09-30 01:36:11.209,114403.4,0.027,BTCUSDT
2025-09-30 01:36:11.209,114403.4,0.014,BTCUSDT
2025-09-30 01:36:11.209,114403.4,0.001,BTCUSDT
2025-09-30 01:36:11.209,114403.4,0.001,BTCUSDT
2025-09-30 01:36:11.209,114403.4,0.001,BTCUSDT
2025-09-30 01:36:11.209,114403.4,0.001,BTCUSDT
2025-09-30 01:36:11.209,114403.6,0.002,BTCUSDT
2025-09-30 01:36:11.224,114403.8,0.002,BTCUSDT
2025-09-30 01:36:11.224,114403.8,0.002,BTCUSDT
2025-09-30 01:36:11.224,114403.8,0.001,BTCUSDT
2025-09-30 01:36:11.224,114403.8,0.001,BTCUSDT
2025-09-30 01:36:11.224,114403.8,0.001,BTCUSDT
2025-09-30 01:36:11.224,114403.8,0.001,BTCUSDT
2025-09-30 01:36:11.224,114403.8,0.001,BTCUSDT
2025-09-30 01:36:11.224,114403.8,0.001,BTCUSDT
2025-09-30 01:36:11.224,114404.1,0.001,BTCUSDT
2025-09-30 01:36:11.224,114404.2,0.002,BTCUSDT
2025-09-30 01:36:11.224,114404.4,0.001,BTCUSDT
2025-09-30 01:36:11.224,114404.4,0.01,BTCUSDT
2025-09-30 01:36:11.224,114404.5,0.002,BTCUSDT
2025-09-30 01:36:11.224,114404.6,0.001,BTCUSDT
2025-09-30 01:36:11.224,114404.6,0.007,BTCUSDT
2025-09-30 01:36:11.224,114404.6,0.007,BTCUSDT
2025-09-30 01:36:11.224,114405.0,0.002,BTCUSDT
2025-09-30 01:36:11.224,114405.0,0.002,BTCUSDT
2025-09-30 01:36:11.224,114405.0,0.038,BTCUSDT
2025-09-30 01:36:11.265,114405.0,0.009,BTCUSDT
2025-09-30 01:36:11.265,114405.0,0.005,BTCUSDT
2025-09-30 01:36:11.268,114405.0,0.087,BTCUSDT
2025-09-30 01:36:11.289,114404.9,0.008,BTCUSDT
2025-09-30 01:36:11.301,114405.0,0.001,BTCUSDT
2025-09-30 01:36:11.301,114405.0,0.001,BTCUSDT
2025-09-30 01:36:11.302,114405.0,0.001,BTCUSDT
2025-09-30 01:36:11.302,114405.0,0.001,BTCUSDT
2025-09-30 01:36:11.302,114405.0,0.001,BTCUSDT
2025-09-30 01:36:11.302,114405.0,0.001,BTCUSDT
2025-09-30 01:36:11.302,114405.0,0.001,BTCUSDT
2025-09-30 01:36:11.302,114405.0,0.001,BTCUSDT
2025-09-30 01:36:11.302,114405.0,0.001,BTCUSDT
2025-09-30 01:36:11.302,114405.0,0.001,BTCUSDT
2025-09-30 01:36:11.302,114405.0,0.001,BTCUSDT
2025-09-30 01:36:11.302,114405.0,0.006,BTCUSDT
2025-09-30 01:36:11.302,114405.0,0.001,BTCUSDT
2025-09-30 01:36:11.315,114405.0,0.051,BTCUSDT
2025-09-30 01:36:11.317,114405.0,0.012,BTCUSDT
2025-09-30 01:36:11.317,114405.0,0.087,BTCUSDT
2025-09-30 01:36:11.317,114405.0,0.009,BTCUSDT
2025-09-30 01:36:11.317,114405.0,0.002,BTCUSDT
2025-09-30 01:36:11.317,114405.0,0.006,BTCUSDT
2025-09-30 01:36:11.317,114405.0,0.001,BTCUSDT
2025-09-30 01:36:11.317,114405.0,0.002,BTCUSDT
2025-09-30 01:36:11.317,114405.0,0.001,BTCUSDT
2025-09-30 01:36:11.317,114405.0,0.002,BTCUSDT
2025-09-30 01:36:11.317,114405.1,0.002,BTCUSDT
2025-09-30 01:36:11.340,114405.6,0.002,BTCUSDT
2025-09-30 01:36:11.340,114405.6,0.04,BTCUSDT
2025-09-30 01:36:11.358,114405.6,0.037,BTCUSDT
2025-09-30 01:36:11.358,114405.6,0.001,BTCUSDT
2025-09-30 01:36:11.358,114405.6,0.001,BTCUSDT
2025-09-30 01:36:11.358,114405.6,0.001,BTCUSDT
2025-09-30 01:36:11.358,114405.6,0.009,BTCUSDT
2025-09-30 01:36:11.358,114405.6,0.004,BTCUSDT
2025-09-30 01:36:11.358,114405.6,0.001,BTCUSDT
2025-09-30 01:36:11.358,114405.8,0.002,BTCUSDT
2025-09-30 01:36:11.358,114405.8,0.002,BTCUSDT
2025-09-30 01:36:11.358,114405.9,0.002,BTCUSDT
2025-09-30 01:36:11.358,114406.0,0.017,BTCUSDT
2025-09-30 01:36:11.361,114406.0,0.042,BTCUSDT
2025-09-30 01:36:11.394,114406.0,0.006,BTCUSDT
2025-09-30 01:36:11.394,114406.0,0.001,BTCUSDT
2025-09-30 01:36:11.394,114406.0,0.001,BTCUSDT
2025-09-30 01:36:11.394,114406.0,0.001,BTCUSDT
2025-09-30 01:36:11.398,114406.0,0.003,BTCUSDT
2025-09-30 01:36:11.398,114406.0,0.001,BTCUSDT
2025-09-30 01:36:11.398,114406.0,0.026,BTCUSDT
2025-09-30 01:36:11.428,114406.0,0.04,BTCUSDT
2025-09-30 01:36:11.428,114406.0,0.008,BTCUSDT
2025-09-30 01:36:11.428,114406.0,0.001,BTCUSDT
2025-09-30 01:36:11.428,114406.0,0.001,BTCUSDT
2025-09-30 01:36:11.428,114406.0,0.012,BTCUSDT
2025-09-30 01:36:11.447,114406.1,0.002,BTCUSDT
2025-09-30 01:36:11.447,114406.1,0.002,BTCUSDT
2025-09-30 01:36:11.447,114406.1,0.001,BTCUSDT
2025-09-30 01:36:11.447,114406.1,0.001,BTCUSDT
2025-09-30 01:36:11.453,114406.1,0.002,BTCUSDT
2025-09-30 01:36:11.453,114406.1,0.001,BTCUSDT
2025-09-30 01:36:11.453,114406.1,0.001,BTCUSDT
2025-09-30 01:36:11.453,114406.2,0.002,BTCUSDT
2025-09-30 01:36:11.453,114406.4,0.001,BTCUSDT
2025-09-30 01:36:11.453,114406.8,0.002,BTCUSDT
2025-09-30 01:36:11.453,114407.3,0.002,BTCUSDT
2025-09-30 01:36:11.453,114407.5,0.001,BTCUSDT
2025-09-30 01:36:11.453,114407.7,0.001,BTCUSDT
2025-09-30 01:36:11.453,114407.9,0.002,BTCUSDT
2025-09-30 01:36:11.453,114408.5,0.002,BTCUSDT
2025-09-30 01:36:11.453,114409.3,0.002,BTCUSDT
2025-09-30 01:36:11.453,114409.3,0.007,BTCUSDT
2025-09-30 01:36:11.453,114409.5,0.002,BTCUSDT
2025-09-30 01:36:11.453,114409.8,0.001,BTCUSDT
2025-09-30 01:36:11.453,114409.9,0.065,BTCUSDT
2025-09-30 01:36:11.453,114410.0,0.002,BTCUSDT
2025-09-30 01:36:11.453,114410.0,0.002,BTCUSDT
2025-09-30 01:36:11.453,114410.1,0.002,BTCUSDT
2025-09-30 01:36:11.453,114410.2,0.001,BTCUSDT
2025-09-30 01:36:11.453,114410.7,0.002,BTCUSDT
2025-09-30 01:36:11.453,114410.8,0.002,BTCUSDT
2025-09-30 01:36:11.453,114410.8,0.001,BTCUSDT
2025-09-30 01:36:11.476,114411.0,0.001,BTCUSDT
2025-09-30 01:36:11.476,114411.0,0.02,BTCUSDT
2025-09-30 01:36:11.476,114411.0,0.001,BTCUSDT
2025-09-30 01:36:11.476,114411.0,0.001,BTCUSDT
2025-09-30 01:36:11.476,114411.0,0.001,BTCUSDT
2025-09-30 01:36:11.476,114411.0,0.001,BTCUSDT
2025-09-30 01:36:11.476,114411.0,0.001,BTCUSDT
2025-09-30 01:36:11.476,114411.0,0.001,BTCUSDT
2025-09-30 01:36:11.476,114411.2,0.005,BTCUSDT
2025-09-30 01:36:11.489,114411.2,0.128,BTCUSDT
2025-09-30 01:36:11.489,114411.2,0.128,BTCUSDT
2025-09-30 01:36:11.489,114411.2,0.128,BTCUSDT
2025-09-30 01:36:11.489,114411.2,0.116,BTCUSDT
2025-09-30 01:36:11.579,114411.3,0.003,BTCUSDT
